147,214400,"2017-07-16 08:01:03"
148,214987,"2017-07-16 08:02:02"
149,214843,"2017-07-16 08:03:03"
150,214578,"2017-07-16 08:04:02"
151,215020,"2017-07-16 08:05:03"
152,215844,"2017-07-16 08:06:02"
153,216032,"2017-07-16 08:07:03"
154,216357,"2017-07-16 08:08:03"
155,215818,"2017-07-16 08:09:02"
156,216000,"2017-07-16 08:10:01"
157,215252,"2017-07-16 08:11:03"
158,215500,"2017-07-16 08:12:02"
159,215331,"2017-07-16 08:13:02"
160,215062,"2017-07-16 08:14:02"
161,215599,"2017-07-16 08:15:03"
162,215960,"2017-07-16 08:16:02"
163,215837,"2017-07-16 08:17:02"
164,216098,"2017-07-16 08:18:03"
165,215490,"2017-07-16 08:19:05"
166,215178,"2017-07-16 08:20:02"
167,214389,"2017-07-16 08:21:02"
168,214500,"2017-07-16 08:22:03"
169,213990,"2017-07-16 08:23:02"
170,213780,"2017-07-16 08:24:02"
171,214227,"2017-07-16 08:25:04"
172,213321,"2017-07-16 08:26:03"
173,213401,"2017-07-16 08:27:02"
174,213701,"2017-07-16 08:28:02"
175,213706,"2017-07-16 08:29:03"
176,214200,"2017-07-16 08:30:03"
177,214003,"2017-07-16 08:31:02"
178,213682,"2017-07-16 08:32:02"
179,213685,"2017-07-16 08:33:03"
180,213688,"2017-07-16 08:34:03"
181,214228,"2017-07-16 08:35:03"
182,214400,"2017-07-16 08:36:02"
183,214000,"2017-07-16 08:37:03"
184,214799,"2017-07-16 08:38:02"
185,214843,"2017-07-16 08:39:02"
186,215210,"2017-07-16 08:40:02"
187,215128,"2017-07-16 08:41:03"
188,214849,"2017-07-16 08:42:02"
189,214883,"2017-07-16 08:43:03"
190,214786,"2017-07-16 08:44:03"
191,214634,"2017-07-16 08:45:03"
192,214691,"2017-07-16 08:46:02"
193,214804,"2017-07-16 08:47:02"
194,215192,"2017-07-16 08:48:02"
195,215560,"2017-07-16 08:49:03"
196,216178,"2017-07-16 08:50:02"
197,216498,"2017-07-16 08:51:01"
198,217005,"2017-07-16 08:52:03"
199,216632,"2017-07-16 08:53:03"
200,216499,"2017-07-16 08:54:02"
201,216599,"2017-07-16 08:55:04"
202,217258,"2017-07-16 08:56:03"
203,217450,"2017-07-16 08:57:02"
204,217800,"2017-07-16 08:58:02"
205,216991,"2017-07-16 08:59:03"
206,217277,"2017-07-16 09:00:04"
207,216890,"2017-07-16 09:01:02"
208,216500,"2017-07-16 09:02:01"
209,216878,"2017-07-16 09:03:03"
210,216600,"2017-07-16 09:04:02"
211,216880,"2017-07-16 09:05:02"
212,216407,"2017-07-16 09:06:03"
213,215494,"2017-07-16 09:07:02"
214,215371,"2017-07-16 09:08:03"
215,215800,"2017-07-16 09:09:02"
216,215588,"2017-07-16 09:10:02"
217,215670,"2017-07-16 09:11:02"
218,216191,"2017-07-16 09:12:02"
219,216000,"2017-07-16 09:13:02"
220,215816,"2017-07-16 09:14:02"
221,215331,"2017-07-16 09:15:02"
222,215053,"2017-07-16 09:16:02"
223,216000,"2017-07-16 09:17:02"
224,215595,"2017-07-16 09:18:03"
225,216300,"2017-07-16 09:19:02"
226,216000,"2017-07-16 09:20:03"
227,215880,"2017-07-16 09:21:03"
228,215499,"2017-07-16 09:22:03"
229,215521,"2017-07-16 09:23:04"
230,215359,"2017-07-16 09:24:02"
231,213700,"2017-07-16 09:25:03"
232,213190,"2017-07-16 09:26:03"
233,213300,"2017-07-16 09:27:03"
234,212000,"2017-07-16 09:28:04"
235,211200,"2017-07-16 09:29:02"
236,212203,"2017-07-16 09:30:06"
237,211877,"2017-07-16 09:31:03"
238,212913,"2017-07-16 09:32:03"
239,212309,"2017-07-16 09:33:03"
240,212510,"2017-07-16 09:34:02"
241,212321,"2017-07-16 09:35:03"
242,212600,"2017-07-16 09:36:04"
243,212743,"2017-07-16 09:37:03"
244,212618,"2017-07-16 09:38:02"
245,212699,"2017-07-16 09:39:02"
246,212516,"2017-07-16 09:40:02"
247,212637,"2017-07-16 09:41:04"
248,213000,"2017-07-16 09:42:02"
249,212424,"2017-07-16 09:43:04"
250,212220,"2017-07-16 09:44:04"
251,212512,"2017-07-16 09:45:03"
252,212505,"2017-07-16 09:46:02"
253,212620,"2017-07-16 09:47:03"
254,213790,"2017-07-16 09:48:02"
255,213506,"2017-07-16 09:49:03"
256,213271,"2017-07-16 09:50:03"
257,213000,"2017-07-16 09:51:02"
258,213141,"2017-07-16 09:52:03"
259,213299,"2017-07-16 09:53:04"
260,213289,"2017-07-16 09:54:02"
261,213571,"2017-07-16 09:55:04"
262,214522,"2017-07-16 09:56:02"
263,214000,"2017-07-16 09:57:02"
264,214556,"2017-07-16 09:58:02"
265,213800,"2017-07-16 09:59:03"
266,213953,"2017-07-16 10:00:06"
267,214150,"2017-07-16 10:01:03"
268,213544,"2017-07-16 10:02:02"
269,213725,"2017-07-16 10:03:03"
270,213161,"2017-07-16 10:04:03"
271,213254,"2017-07-16 10:05:03"
272,213722,"2017-07-16 10:06:01"
273,213507,"2017-07-16 10:07:03"
274,213739,"2017-07-16 10:08:02"
275,213879,"2017-07-16 10:09:02"
276,214700,"2017-07-16 10:10:03"
277,215220,"2017-07-16 10:11:03"
278,214514,"2017-07-16 10:12:02"
279,214770,"2017-07-16 10:13:02"
280,214616,"2017-07-16 10:14:02"
281,214533,"2017-07-16 10:15:03"
282,214602,"2017-07-16 10:16:03"
283,214516,"2017-07-16 10:17:02"
284,213999,"2017-07-16 10:18:03"
285,213651,"2017-07-16 10:19:03"
286,213701,"2017-07-16 10:20:03"
287,213786,"2017-07-16 10:21:02"
288,213204,"2017-07-16 10:22:02"
289,213002,"2017-07-16 10:23:02"
290,212915,"2017-07-16 10:24:02"
291,213444,"2017-07-16 10:25:02"
292,212906,"2017-07-16 10:26:01"
293,212936,"2017-07-16 10:27:03"
294,213201,"2017-07-16 10:28:03"
295,213542,"2017-07-16 10:29:03"
296,213169,"2017-07-16 10:30:03"
297,212803,"2017-07-16 10:31:02"
298,212698,"2017-07-16 10:32:02"
299,212391,"2017-07-16 10:33:03"
300,211777,"2017-07-16 10:34:02"
301,211729,"2017-07-16 10:35:01"
302,211373,"2017-07-16 10:36:03"
303,211690,"2017-07-16 10:37:03"
304,212000,"2017-07-16 10:38:02"
305,211581,"2017-07-16 10:39:02"
306,211580,"2017-07-16 10:40:03"
307,212220,"2017-07-16 10:41:02"
308,212513,"2017-07-16 10:42:03"
309,212380,"2017-07-16 10:43:02"
310,212765,"2017-07-16 10:44:02"
311,212689,"2017-07-16 10:45:03"
312,212097,"2017-07-16 10:46:01"
313,212162,"2017-07-16 10:47:04"
314,212421,"2017-07-16 10:48:02"
315,212656,"2017-07-16 10:49:02"
316,212250,"2017-07-16 10:50:03"
317,212527,"2017-07-16 10:51:03"
318,212270,"2017-07-16 10:52:02"
319,211692,"2017-07-16 10:53:02"
320,211505,"2017-07-16 10:54:02"
321,211507,"2017-07-16 10:55:03"
322,211774,"2017-07-16 10:56:02"
323,211667,"2017-07-16 10:57:03"
324,211244,"2017-07-16 10:58:05"
325,211409,"2017-07-16 10:59:02"
326,210618,"2017-07-16 11:00:03"
327,210709,"2017-07-16 11:01:02"
328,211384,"2017-07-16 11:02:02"
329,211402,"2017-07-16 11:03:02"
330,210866,"2017-07-16 11:04:04"
331,211000,"2017-07-16 11:05:02"
332,210999,"2017-07-16 11:06:06"
333,210836,"2017-07-16 11:07:03"
334,209000,"2017-07-16 11:08:02"
335,209357,"2017-07-16 11:09:02"
336,209098,"2017-07-16 11:10:03"
337,208535,"2017-07-16 11:11:02"
338,209286,"2017-07-16 11:12:03"
339,209502,"2017-07-16 11:13:02"
340,209608,"2017-07-16 11:14:02"
341,209713,"2017-07-16 11:15:08"
342,209613,"2017-07-16 11:16:03"
343,210173,"2017-07-16 11:17:02"
344,209824,"2017-07-16 11:18:02"
345,210002,"2017-07-16 11:19:02"
346,210138,"2017-07-16 11:20:02"
347,209505,"2017-07-16 11:21:05"
348,209096,"2017-07-16 11:22:02"
349,208716,"2017-07-16 11:23:03"
350,208300,"2017-07-16 11:24:05"
351,208699,"2017-07-16 11:25:01"
352,208601,"2017-07-16 11:26:02"
353,208498,"2017-07-16 11:27:02"
354,208000,"2017-07-16 11:28:02"
355,208500,"2017-07-16 11:29:06"
356,208501,"2017-07-16 11:30:03"
357,208779,"2017-07-16 11:31:02"
358,209331,"2017-07-16 11:32:04"
359,207977,"2017-07-16 11:33:03"
360,207222,"2017-07-16 11:34:02"
361,206999,"2017-07-16 11:35:03"
362,207022,"2017-07-16 11:36:02"
363,207628,"2017-07-16 11:37:01"
364,207803,"2017-07-16 11:38:03"
365,208280,"2017-07-16 11:39:02"
366,208150,"2017-07-16 11:40:03"
367,207500,"2017-07-16 11:41:03"
368,207479,"2017-07-16 11:42:02"
369,207313,"2017-07-16 11:43:02"
370,206899,"2017-07-16 11:44:03"
371,206411,"2017-07-16 11:45:05"
372,206500,"2017-07-16 11:46:02"
373,205600,"2017-07-16 11:47:04"
374,205102,"2017-07-16 11:48:03"
375,205200,"2017-07-16 11:49:02"
376,205865,"2017-07-16 11:50:02"
377,206129,"2017-07-16 11:51:02"
378,207010,"2017-07-16 11:52:02"
379,208346,"2017-07-16 11:53:03"
380,206751,"2017-07-16 11:54:03"
381,206270,"2017-07-16 11:55:02"
382,205927,"2017-07-16 11:56:03"
383,206010,"2017-07-16 11:57:05"
384,206508,"2017-07-16 11:58:03"
385,206562,"2017-07-16 11:59:03"
386,208191,"2017-07-16 12:00:02"
387,208221,"2017-07-16 12:01:02"
388,207393,"2017-07-16 12:02:03"
389,208449,"2017-07-16 12:03:03"
390,207726,"2017-07-16 12:04:02"
391,207997,"2017-07-16 12:05:03"
392,208002,"2017-07-16 12:06:05"
393,208286,"2017-07-16 12:07:03"
394,208600,"2017-07-16 12:08:03"
395,208399,"2017-07-16 12:09:02"
396,208149,"2017-07-16 12:10:03"
397,207780,"2017-07-16 12:11:02"
398,206201,"2017-07-16 12:12:04"
399,207000,"2017-07-16 12:13:05"
400,207261,"2017-07-16 12:14:03"
401,207454,"2017-07-16 12:15:05"
402,206261,"2017-07-16 12:16:01"
403,207029,"2017-07-16 12:17:03"
404,206058,"2017-07-16 12:18:02"
405,206371,"2017-07-16 12:19:02"
406,206408,"2017-07-16 12:20:03"
407,206302,"2017-07-16 12:21:04"
408,206601,"2017-07-16 12:22:02"
409,207445,"2017-07-16 12:23:03"
410,208293,"2017-07-16 12:24:02"
411,207853,"2017-07-16 12:25:04"
412,207261,"2017-07-16 12:26:04"
413,206688,"2017-07-16 12:27:03"
414,206210,"2017-07-16 12:28:02"
415,207359,"2017-07-16 12:29:02"
416,207202,"2017-07-16 12:30:02"
417,207153,"2017-07-16 12:31:03"
418,206405,"2017-07-16 12:32:04"
419,206600,"2017-07-16 12:33:02"
420,206319,"2017-07-16 12:34:03"
421,205500,"2017-07-16 12:35:05"
422,205400,"2017-07-16 12:36:04"
423,205200,"2017-07-16 12:37:03"
424,203728,"2017-07-16 12:38:02"
425,203571,"2017-07-16 12:39:02"
426,203130,"2017-07-16 12:40:04"
427,204459,"2017-07-16 12:41:02"
428,204101,"2017-07-16 12:42:02"
429,203600,"2017-07-16 12:43:03"
430,203485,"2017-07-16 12:44:03"
431,205000,"2017-07-16 12:45:07"
432,204510,"2017-07-16 12:46:02"
433,204999,"2017-07-16 12:47:02"
434,206650,"2017-07-16 12:48:02"
435,205650,"2017-07-16 12:49:02"
436,205554,"2017-07-16 12:50:04"
437,205108,"2017-07-16 12:51:02"
438,204412,"2017-07-16 12:52:02"
439,205020,"2017-07-16 12:53:03"
440,205397,"2017-07-16 12:54:02"
441,205401,"2017-07-16 12:55:04"
442,206260,"2017-07-16 12:56:04"
443,205801,"2017-07-16 12:57:02"
444,206352,"2017-07-16 12:58:02"
445,205345,"2017-07-16 12:59:04"
446,204499,"2017-07-16 13:00:03"
447,203560,"2017-07-16 13:01:03"
448,203800,"2017-07-16 13:02:03"
449,203097,"2017-07-16 13:03:02"
450,202528,"2017-07-16 13:04:03"
451,202931,"2017-07-16 13:05:04"
452,202667,"2017-07-16 13:06:06"
453,203550,"2017-07-16 13:07:03"
454,203991,"2017-07-16 13:08:07"
455,204041,"2017-07-16 13:09:04"
456,203900,"2017-07-16 13:10:04"
457,205071,"2017-07-16 13:11:03"
458,205174,"2017-07-16 13:12:02"
459,205426,"2017-07-16 13:13:02"
460,205900,"2017-07-16 13:14:06"
461,206550,"2017-07-16 13:15:02"
462,209000,"2017-07-16 13:16:03"
463,208030,"2017-07-16 13:17:03"
464,209499,"2017-07-16 13:18:02"
465,213068,"2017-07-16 13:19:03"
466,211000,"2017-07-16 13:20:02"
467,212014,"2017-07-16 13:21:03"
468,212001,"2017-07-16 13:22:02"
469,210077,"2017-07-16 13:23:02"
470,209668,"2017-07-16 13:24:03"
471,210000,"2017-07-16 13:25:07"
472,211498,"2017-07-16 13:26:02"
473,211424,"2017-07-16 13:27:03"
474,210102,"2017-07-16 13:28:06"
475,210999,"2017-07-16 13:29:02"
476,210800,"2017-07-16 13:30:05"
477,209977,"2017-07-16 13:31:04"
478,209734,"2017-07-16 13:32:02"
479,210560,"2017-07-16 13:33:02"
480,211909,"2017-07-16 13:34:03"
481,212390,"2017-07-16 13:35:03"
482,212600,"2017-07-16 13:36:02"
483,212900,"2017-07-16 13:37:04"
484,213144,"2017-07-16 13:38:02"
485,214129,"2017-07-16 13:39:01"
486,214689,"2017-07-16 13:40:02"
487,213100,"2017-07-16 13:41:02"
488,214000,"2017-07-16 13:42:02"
489,214275,"2017-07-16 13:43:02"
490,212498,"2017-07-16 13:44:03"
491,213011,"2017-07-16 13:45:04"
492,212665,"2017-07-16 13:46:03"
493,212401,"2017-07-16 13:47:03"
494,212000,"2017-07-16 13:48:05"
495,211850,"2017-07-16 13:49:02"
496,212295,"2017-07-16 13:50:04"
497,213421,"2017-07-16 13:51:02"
498,213600,"2017-07-16 13:52:02"
499,213526,"2017-07-16 13:53:03"
500,214630,"2017-07-16 13:54:05"
501,214501,"2017-07-16 13:55:03"
502,214000,"2017-07-16 13:56:02"
503,214000,"2017-07-16 13:57:03"
504,214299,"2017-07-16 13:58:04"
505,213732,"2017-07-16 13:59:04"
506,213861,"2017-07-16 14:00:08"
507,214418,"2017-07-16 14:01:03"
508,215599,"2017-07-16 14:02:04"
509,215019,"2017-07-16 14:03:02"
510,214845,"2017-07-16 14:04:04"
511,215472,"2017-07-16 14:05:02"
512,214719,"2017-07-16 14:06:05"
513,213970,"2017-07-16 14:07:03"
514,213394,"2017-07-16 14:08:06"
515,212343,"2017-07-16 14:09:05"
516,213601,"2017-07-16 14:10:02"
517,213908,"2017-07-16 14:11:02"
518,213601,"2017-07-16 14:12:01"
519,213532,"2017-07-16 14:13:02"
520,212720,"2017-07-16 14:14:06"
521,212317,"2017-07-16 14:15:03"
522,210740,"2017-07-16 14:16:03"
523,210000,"2017-07-16 14:17:03"
524,209400,"2017-07-16 14:18:03"
525,210111,"2017-07-16 14:19:03"
526,210604,"2017-07-16 14:20:03"
527,209500,"2017-07-16 14:21:03"
528,209120,"2017-07-16 14:22:03"
529,209999,"2017-07-16 14:23:04"
530,209987,"2017-07-16 14:24:02"
531,209295,"2017-07-16 14:25:04"
532,209997,"2017-07-16 14:26:02"
533,209659,"2017-07-16 14:27:02"
534,209650,"2017-07-16 14:28:03"
535,209658,"2017-07-16 14:29:01"
536,208000,"2017-07-16 14:30:06"
537,207356,"2017-07-16 14:31:03"
538,207578,"2017-07-16 14:32:03"
539,208160,"2017-07-16 14:33:03"
540,208591,"2017-07-16 14:34:01"
541,208500,"2017-07-16 14:35:02"
542,208664,"2017-07-16 14:36:02"
543,207820,"2017-07-16 14:37:05"
544,208218,"2017-07-16 14:38:03"
545,209000,"2017-07-16 14:39:03"
546,210000,"2017-07-16 14:40:07"
547,210400,"2017-07-16 14:41:02"
548,210200,"2017-07-16 14:42:03"
549,211000,"2017-07-16 14:43:04"
550,212574,"2017-07-16 14:44:02"
551,211509,"2017-07-16 14:45:05"
552,211492,"2017-07-16 14:46:02"
553,211112,"2017-07-16 14:47:02"
554,211042,"2017-07-16 14:48:02"
555,210346,"2017-07-16 14:49:02"
556,210499,"2017-07-16 14:50:04"
557,210337,"2017-07-16 14:51:05"
558,209760,"2017-07-16 14:52:02"
559,209352,"2017-07-16 14:53:02"
560,209762,"2017-07-16 14:54:04"
561,210306,"2017-07-16 14:55:03"
562,210198,"2017-07-16 14:56:04"
563,209995,"2017-07-16 14:57:02"
564,209911,"2017-07-16 14:58:03"
565,210198,"2017-07-16 14:59:01"
566,210570,"2017-07-16 15:00:05"
567,210562,"2017-07-16 15:01:04"
568,210628,"2017-07-16 15:02:02"
569,210464,"2017-07-16 15:03:03"
570,211473,"2017-07-16 15:04:02"
571,212335,"2017-07-16 15:05:02"
572,212232,"2017-07-16 15:06:03"
573,212536,"2017-07-16 15:07:02"
574,211986,"2017-07-16 15:08:04"
575,211849,"2017-07-16 15:09:03"
576,211975,"2017-07-16 15:10:03"
577,211852,"2017-07-16 15:11:03"
578,212000,"2017-07-16 15:12:03"
579,212336,"2017-07-16 15:13:04"
580,212403,"2017-07-16 15:14:02"
581,213001,"2017-07-16 15:15:04"
582,214499,"2017-07-16 15:16:05"
583,214945,"2017-07-16 15:17:02"
584,215090,"2017-07-16 15:18:03"
585,214586,"2017-07-16 15:19:02"
586,214301,"2017-07-16 15:20:02"
587,214516,"2017-07-16 15:21:03"
588,213500,"2017-07-16 15:22:05"
589,214000,"2017-07-16 15:23:02"
590,213925,"2017-07-16 15:24:03"
591,213933,"2017-07-16 15:25:02"
592,212610,"2017-07-16 15:26:03"
593,213622,"2017-07-16 15:27:02"
594,212802,"2017-07-16 15:28:04"
595,212511,"2017-07-16 15:29:03"
596,212300,"2017-07-16 15:30:07"
597,212799,"2017-07-16 15:31:01"
598,213205,"2017-07-16 15:32:03"
599,213198,"2017-07-16 15:33:04"
600,212705,"2017-07-16 15:34:02"
601,212300,"2017-07-16 15:35:03"
602,212100,"2017-07-16 15:36:02"
603,211800,"2017-07-16 15:37:02"
604,211861,"2017-07-16 15:38:03"
605,211899,"2017-07-16 15:39:02"
606,211178,"2017-07-16 15:40:03"
607,211000,"2017-07-16 15:41:03"
608,211412,"2017-07-16 15:42:03"
609,211399,"2017-07-16 15:43:02"
610,210990,"2017-07-16 15:44:03"
611,211100,"2017-07-16 15:45:03"
612,211599,"2017-07-16 15:46:01"
613,211325,"2017-07-16 15:47:03"
614,211500,"2017-07-16 15:48:02"
615,211256,"2017-07-16 15:49:02"
616,211093,"2017-07-16 15:50:03"
617,211105,"2017-07-16 15:51:04"
618,209857,"2017-07-16 15:52:02"
619,209463,"2017-07-16 15:53:03"
620,210000,"2017-07-16 15:54:05"
621,209795,"2017-07-16 15:55:03"
622,209998,"2017-07-16 15:56:02"
623,211380,"2017-07-16 15:57:01"
624,210064,"2017-07-16 15:58:02"
625,211190,"2017-07-16 15:59:03"
626,211691,"2017-07-16 16:00:04"
627,211806,"2017-07-16 16:01:02"
628,212347,"2017-07-16 16:02:03"
629,212821,"2017-07-16 16:03:02"
630,212463,"2017-07-16 16:04:02"
631,212000,"2017-07-16 16:05:03"
632,211821,"2017-07-16 16:06:03"
633,212824,"2017-07-16 16:07:02"
634,212873,"2017-07-16 16:08:03"
635,212200,"2017-07-16 16:09:02"
636,212008,"2017-07-16 16:10:04"
637,211920,"2017-07-16 16:11:03"
638,211800,"2017-07-16 16:12:02"
639,212000,"2017-07-16 16:13:01"
640,212121,"2017-07-16 16:14:03"
641,212547,"2017-07-16 16:15:04"
642,212755,"2017-07-16 16:16:02"
643,213002,"2017-07-16 16:17:03"
644,214200,"2017-07-16 16:18:02"
645,213998,"2017-07-16 16:19:03"
646,214003,"2017-07-16 16:20:02"
647,214501,"2017-07-16 16:21:02"
648,214202,"2017-07-16 16:22:03"
649,214800,"2017-07-16 16:23:03"
650,214366,"2017-07-16 16:24:02"
651,214011,"2017-07-16 16:25:03"
652,213782,"2017-07-16 16:26:02"
653,214233,"2017-07-16 16:27:02"
654,214200,"2017-07-16 16:28:03"
655,214656,"2017-07-16 16:29:03"
656,214815,"2017-07-16 16:30:03"
657,214601,"2017-07-16 16:31:02"
658,216111,"2017-07-16 16:32:05"
659,215111,"2017-07-16 16:33:02"
660,214805,"2017-07-16 16:34:03"
661,215174,"2017-07-16 16:35:03"
662,215910,"2017-07-16 16:36:02"
663,216010,"2017-07-16 16:37:03"
664,215754,"2017-07-16 16:38:02"
665,216300,"2017-07-16 16:39:02"
666,217061,"2017-07-16 16:40:03"
667,219200,"2017-07-16 16:41:04"
668,218000,"2017-07-16 16:42:02"
669,217850,"2017-07-16 16:43:04"
670,217994,"2017-07-16 16:44:02"
671,218336,"2017-07-16 16:45:02"
672,218000,"2017-07-16 16:46:03"
673,217632,"2017-07-16 16:47:02"
674,217891,"2017-07-16 16:48:03"
675,217001,"2017-07-16 16:49:03"
676,216014,"2017-07-16 16:50:06"
677,217849,"2017-07-16 16:51:02"
678,219001,"2017-07-16 16:52:02"
679,219510,"2017-07-16 16:53:02"
680,219329,"2017-07-16 16:54:02"
681,219998,"2017-07-16 16:55:05"
682,221152,"2017-07-16 16:56:02"
683,220171,"2017-07-16 16:57:02"
684,220012,"2017-07-16 16:58:02"
685,219703,"2017-07-16 16:59:02"
686,218603,"2017-07-16 17:00:02"
687,219777,"2017-07-16 17:01:03"
688,219755,"2017-07-16 17:02:04"
689,219312,"2017-07-16 17:03:02"
690,218498,"2017-07-16 17:04:01"
691,218176,"2017-07-16 17:05:03"
692,218612,"2017-07-16 17:06:03"
693,218350,"2017-07-16 17:07:02"
694,217300,"2017-07-16 17:08:02"
695,218000,"2017-07-16 17:09:02"
696,217659,"2017-07-16 17:10:03"
697,217752,"2017-07-16 17:11:02"
698,216677,"2017-07-16 17:12:05"
699,216273,"2017-07-16 17:13:02"
700,215517,"2017-07-16 17:14:02"
701,216790,"2017-07-16 17:15:04"
702,218500,"2017-07-16 17:16:04"
703,218400,"2017-07-16 17:17:02"
